"transaction_id","transaction_date","customer_type","product","category","quantity","amount","payment_method","city","sales_rep"
571,2023-11-22,"Wholesale","mouse","office",1,1527.74,"cheque","new york","Sara"
572,2022-07-20,"Online","mouse","office",2,1527.74,"transfer","chicago","Fatima"
573,2023-03-11,"Wholesale","tablet","office",2,642.6,"cash","new york","John"
576,2022-11-10,"Retail","monitor","office",2,1527.74,"cash","chicago","Ali"
577,2022-01-10,"Online","mouse","electronics",2,1527.74,"transfer","new york","Sara"
578,2023-02-09,"Retail","laptop","electronics",3,1527.74,"cash","new york","Ali"
579,2022-12-16,"Online","keyboard","electronics",2,1527.74,"cash","new york","Fatima"
580,2023-06-02,"Wholesale","tablet","office",1,1196.75,"transfer","new york","Ali"
581,2024-03-15,"Online","monitor","electronics",2,1527.74,"card","new york","Sara"
582,2023-12-13,"Online","monitor","office",1,1527.74,"transfer","new york","Fatima"
583,2023-07-10,"Retail","monitor","electronics",2,1527.74,"transfer","chicago","Sara"
584,2022-12-28,"Online","phone","electronics",2,1527.74,"cash","chicago","Fatima"
585,2022-06-05,"Wholesale","keyboard","office",2,1527.74,"cash","chicago","Ali"
587,2022-11-05,"Retail","monitor","office",1,1527.74,"cheque","chicago","Fatima"
588,2022-08-22,"Online","monitor","office",3,1527.74,"card","chicago","Sara"
590,2022-09-16,"Online","laptop","electronics",2,1906.56,"transfer","new york","Fatima"
591,2024-02-18,"Retail","tablet","office",2,1527.74,"card","washington","Fatima"
594,2022-01-28,"Wholesale","mouse","office",2,1527.74,"card","chicago","John"
597,2023-02-21,"Wholesale","laptop","office",2,1527.74,"card","washington","Sara"
598,2023-02-27,"Wholesale","monitor","office",3,1527.74,"transfer","chicago","Fatima"
599,2023-10-18,"Wholesale","mouse","electronics",3,1527.74,"card","new york","Sara"
600,2024-05-25,"Wholesale","phone","office",1,1925.01,"cheque","chicago","Sara"
601,2022-10-08,"Retail","monitor","office",3,1527.74,"cheque","new york","Sara"
603,2022-03-03,"Wholesale","laptop","electronics",1,1527.74,"card","chicago","Ali"
606,2022-03-31,"Online","laptop","electronics",2,1527.74,"cheque","new york","Sara"
607,2023-04-01,"Wholesale","tablet","electronics",3,1527.74,"cheque","new york","Fatima"
612,2022-06-24,"Online","monitor","electronics",3,1527.74,"card","new york","Fatima"
613,2022-03-02,"Wholesale","laptop","electronics",2,2697.73,"card","washington","Fatima"
616,2024-01-17,"Wholesale","mouse","office",1,1527.74,"cash","new york","Ali"
619,2023-07-02,"Retail","monitor","electronics",2,1527.74,"cheque","new york","Fatima"
620,2022-05-28,"Wholesale","mouse","electronics",2,1527.74,"card","new york","Fatima"
621,2023-11-05,"Retail","tablet","office",2,1527.74,"transfer","chicago","Fatima"
622,2022-02-08,"Retail","laptop","office",2,1527.74,"card","washington","Ali"
623,2023-05-10,"Wholesale","monitor","electronics",2,703.25,"card","new york","John"
625,2023-03-01,"Wholesale","monitor","electronics",3,1211.43,"cheque","chicago","John"
626,2024-05-03,"Retail","monitor","office",3,1527.74,"card","new york","John"
627,2023-07-23,"Wholesale","keyboard","office",3,1527.74,"card","new york","Fatima"
628,2022-05-09,"Online","mouse","electronics",2,1527.74,"card","washington","Fatima"
629,2022-08-28,"Retail","laptop","electronics",1,1527.74,"transfer","chicago","Fatima"
630,2023-07-26,"Retail","monitor","electronics",2,1527.74,"transfer","new york","Sara"
631,2022-10-03,"Retail","phone","office",1,1527.74,"card","chicago","Ali"
635,2023-02-11,"Online","monitor","electronics",2,1527.74,"cheque","chicago","Fatima"
636,2024-04-19,"Online","keyboard","electronics",2,1527.74,"transfer","new york","John"
637,2022-01-12,"Wholesale","keyboard","electronics",1,1527.74,"cash","new york","Ali"
639,2023-08-26,"Retail","tablet","electronics",3,1527.74,"cash","new york","Sara"
640,2022-08-30,"Retail","laptop","electronics",3,1527.74,"card","chicago","Sara"
641,2024-02-13,"Retail","tablet","electronics",3,1527.74,"card","new york","John"
642,2023-12-16,"Wholesale","mouse","electronics",3,1527.74,"cash","new york","Sara"
646,2023-04-23,"Retail","monitor","electronics",1,2041.29,"cheque","washington","Fatima"
650,2023-03-15,"Retail","laptop","electronics",1,1527.74,"card","new york","Sara"
651,2024-02-02,"Retail","monitor","electronics",2,1370.55,"card","new york","Fatima"
654,2024-05-17,"Wholesale","phone","electronics",1,2237.82,"card","new york","Fatima"
655,2024-02-27,"Retail","mouse","electronics",2,1527.74,"cash","chicago","Fatima"
656,2023-03-11,"Retail","phone","office",3,289.1,"cash","new york","Sara"
659,2023-07-19,"Retail","laptop","office",3,1527.74,"card","washington","John"
662,2023-01-27,"Online","tablet","electronics",2,1527.74,"cheque","washington","Sara"
667,2023-08-07,"Wholesale","tablet","electronics",1,860.49,"cash","chicago","Fatima"
669,2022-02-28,"Retail","mouse","electronics",2,2810.04,"card","chicago","John"
670,2022-11-20,"Online","tablet","office",3,1527.74,"transfer","new york","Sara"
671,2023-08-31,"Wholesale","monitor","electronics",2,2929.45,"transfer","chicago","Fatima"
672,2023-09-16,"Online","laptop","electronics",2,530.74,"card","new york","John"
674,2023-09-06,"Wholesale","phone","office",1,1527.74,"card","new york","Sara"
676,2024-04-21,"Retail","mouse","office",1,1527.74,"card","chicago","Fatima"
678,2023-08-17,"Online","mouse","electronics",2,1527.74,"cash","new york","Sara"
681,2022-11-21,"Wholesale","phone","office",3,1527.74,"transfer","new york","John"
684,2024-02-07,"Wholesale","mouse","electronics",2,1527.74,"card","chicago","Fatima"
685,2023-09-27,"Retail","keyboard","electronics",2,2528.44,"cash","new york","Sara"
686,2022-01-07,"Retail","laptop","electronics",3,1527.74,"transfer","new york","Sara"
687,2024-03-12,"Retail","keyboard","electronics",2,1527.74,"cheque","chicago","Ali"
688,2023-11-28,"Retail","laptop","electronics",2,1527.74,"card","chicago","Ali"
689,2022-09-10,"Online","phone","electronics",1,2419.87,"cash","new york","Fatima"
690,2022-11-05,"Online","phone","electronics",1,1177.67,"transfer","chicago","Fatima"
691,2023-11-10,"Wholesale","phone","electronics",1,1527.74,"card","new york","Ali"
692,2023-12-21,"Online","tablet","electronics",1,1329.09,"cheque","new york","Sara"
693,2024-05-02,"Online","tablet","office",1,1527.74,"cash","new york","Sara"
694,2024-04-23,"Wholesale","mouse","office",2,1527.74,"transfer","chicago","John"
700,2024-02-10,"Wholesale","mouse","office",3,1527.74,"cash","washington","Sara"
701,2024-03-02,"Online","phone","electronics",3,1527.74,"card","chicago","John"
702,2023-10-03,"Retail","mouse","electronics",2,714.54,"card","new york","Ali"
704,2023-02-17,"Online","mouse","office",2,1527.74,"transfer","washington","Ali"
705,2023-10-07,"Retail","phone","office",2,2039.12,"card","new york","Fatima"
707,2023-12-20,"Retail","keyboard","electronics",3,1527.74,"transfer","chicago","Sara"
709,2024-05-07,"Online","phone","electronics",2,1527.74,"card","chicago","Sara"
710,2023-01-12,"Wholesale","laptop","office",2,1527.74,"transfer","chicago","John"
711,2022-03-11,"Wholesale","monitor","electronics",2,1527.74,"cash","new york","Ali"
712,2023-10-04,"Retail","keyboard","electronics",1,741.49,"card","chicago","Sara"
715,2024-01-05,"Wholesale","mouse","electronics",2,1527.74,"transfer","chicago","Sara"
719,2022-12-26,"Retail","keyboard","electronics",2,1822.8,"cheque","new york","Fatima"
721,2024-02-04,"Retail","laptop","electronics",3,1527.74,"card","chicago","Ali"
723,2023-01-07,"Wholesale","laptop","office",1,1527.74,"card","washington","John"
724,2022-09-22,"Retail","monitor","electronics",3,1527.74,"card","chicago","Ali"
725,2023-04-06,"Wholesale","phone","electronics",2,2881.87,"cash","chicago","Fatima"
726,2022-12-21,"Online","phone","electronics",1,1527.74,"cash","new york","John"
727,2023-11-14,"Online","mouse","office",3,1527.74,"card","new york","Ali"
728,2022-07-05,"Wholesale","laptop","electronics",1,1974.38,"card","new york","Fatima"
729,2022-07-25,"Retail","tablet","electronics",2,1527.74,"card","new york","John"
730,2022-01-19,"Wholesale","mouse","electronics",2,2212.17,"card","new york","John"
731,2023-04-14,"Retail","mouse","office",2,2441.95,"card","new york","Sara"
734,2022-02-07,"Wholesale","tablet","office",2,1527.74,"transfer","new york","Fatima"
735,2023-09-16,"Wholesale","monitor","electronics",2,1527.74,"transfer","chicago","Sara"
741,2024-01-16,"Online","laptop","office",1,1527.74,"cash","chicago","John"
742,2024-02-15,"Retail","tablet","office",1,1527.74,"cheque","chicago","Sara"
746,2022-08-14,"Retail","laptop","electronics",2,1610.71,"card","new york","John"
747,2023-04-13,"Online","keyboard","office",1,2283.45,"transfer","chicago","Sara"
750,2022-04-05,"Wholesale","tablet","electronics",3,842.55,"cash","new york","Sara"
751,2023-12-02,"Wholesale","keyboard","electronics",2,2329.86,"cash","chicago","John"
758,2023-01-21,"Wholesale","phone","electronics",2,1561.17,"card","new york","Sara"
761,2022-11-03,"Online","laptop","electronics",2,972.81,"transfer","new york","Sara"
762,2024-04-19,"Online","laptop","electronics",1,1527.74,"card","chicago","Fatima"
763,2023-09-05,"Online","keyboard","electronics",2,1527.74,"card","chicago","Fatima"
767,2023-08-08,"Retail","mouse","office",2,385.36,"card","washington","Sara"
768,2023-09-11,"Retail","monitor","electronics",2,1527.74,"card","chicago","Sara"
770,2023-09-19,"Retail","laptop","office",1,1746.7,"transfer","chicago","Ali"
771,2023-09-15,"Wholesale","monitor","electronics",3,1527.74,"card","new york","John"
773,2022-03-25,"Wholesale","keyboard","office",3,1527.74,"transfer","chicago","John"
777,2022-10-08,"Online","laptop","electronics",1,388.59,"transfer","new york","Fatima"
778,2023-03-19,"Wholesale","phone","office",2,1527.74,"cheque","new york","John"
779,2023-05-01,"Retail","mouse","office",3,695.99,"cash","chicago","Ali"
780,2022-03-23,"Online","laptop","electronics",2,1527.74,"transfer","new york","John"
781,2023-03-23,"Retail","tablet","electronics",3,2382.32,"transfer","washington","Sara"
783,2024-06-06,"Online","phone","office",3,1527.74,"cash","chicago","John"
784,2023-09-16,"Retail","phone","office",3,2222.02,"card","new york","Ali"
785,2024-02-25,"Online","monitor","office",3,1527.74,"card","chicago","Ali"
786,2023-03-12,"Wholesale","mouse","electronics",3,1527.74,"cash","new york","Fatima"
787,2023-05-28,"Retail","mouse","office",2,1527.74,"cheque","new york","Fatima"
789,2022-04-09,"Retail","laptop","electronics",2,1527.74,"cheque","chicago","Sara"
790,2022-08-26,"Retail","phone","office",2,1527.74,"card","chicago","Ali"
791,2023-11-08,"Retail","tablet","electronics",2,1318.49,"card","new york","Fatima"
792,2022-06-21,"Online","keyboard","office",2,1527.74,"card","washington","Sara"
793,2024-02-19,"Online","keyboard","electronics",3,1527.74,"transfer","chicago","Fatima"
795,2023-05-01,"Online","tablet","office",2,980.64,"card","washington","Fatima"
800,2022-04-13,"Online","phone","office",3,1527.74,"cheque","chicago","Ali"
801,2023-08-09,"Online","phone","electronics",2,389.35,"card","new york","John"
803,2022-12-29,"Online","monitor","office",1,1527.74,"cheque","washington","Ali"
805,2023-10-29,"Retail","phone","electronics",3,1527.74,"cheque","washington","Sara"
806,2022-08-16,"Wholesale","laptop","electronics",2,765.15,"transfer","washington","Sara"
807,2023-12-12,"Retail","laptop","office",2,1527.74,"card","new york","Fatima"
808,2022-12-05,"Retail","phone","electronics",2,352.32,"card","chicago","Ali"
809,2022-02-28,"Retail","tablet","electronics",2,1527.74,"cash","washington","Ali"
810,2023-02-11,"Online","tablet","electronics",2,1527.74,"transfer","new york","Fatima"
811,2023-04-15,"Online","mouse","office",2,1650.81,"cash","chicago","Ali"
816,2022-11-29,"Retail","phone","electronics",1,1527.74,"transfer","new york","Fatima"
819,2023-09-15,"Wholesale","monitor","office",2,582.12,"cheque","new york","Fatima"
820,2022-11-02,"Online","monitor","office",2,598.73,"cash","new york","Sara"
821,2023-11-01,"Wholesale","monitor","electronics",2,1527.74,"card","new york","Fatima"
822,2022-11-26,"Wholesale","laptop","electronics",2,235.98,"transfer","chicago","Fatima"
823,2022-07-24,"Retail","laptop","electronics",1,1527.74,"transfer","chicago","Sara"
824,2024-03-19,"Retail","phone","electronics",1,2360.57,"cheque","chicago","Sara"
825,2022-05-08,"Retail","keyboard","electronics",1,1527.74,"cheque","new york","Sara"
826,2022-10-19,"Retail","mouse","office",2,2928.83,"cheque","new york","Fatima"
827,2022-06-03,"Wholesale","mouse","electronics",3,1527.74,"cash","new york","John"
828,2023-03-14,"Retail","tablet","electronics",2,82.44,"transfer","new york","John"
829,2023-08-19,"Online","keyboard","electronics",2,1527.74,"card","chicago","Ali"
830,2024-05-10,"Online","tablet","office",2,1527.74,"card","chicago","Ali"
831,2022-03-03,"Online","laptop","office",3,426.42,"cheque","chicago","John"
832,2022-11-12,"Wholesale","tablet","electronics",2,2985.21,"card","chicago","Sara"
834,2023-09-06,"Wholesale","phone","electronics",2,1527.74,"transfer","chicago","John"
835,2023-12-23,"Retail","tablet","office",1,1527.74,"cheque","new york","Ali"
837,2022-08-20,"Wholesale","mouse","office",2,877.02,"cheque","chicago","Sara"
838,2024-01-25,"Wholesale","phone","office",1,1527.74,"card","chicago","John"
839,2024-04-17,"Wholesale","mouse","office",2,1527.74,"card","new york","Fatima"
840,2022-08-20,"Online","monitor","electronics",2,1527.74,"card","washington","Fatima"
841,2022-12-20,"Online","phone","office",2,1527.74,"card","new york","Ali"
842,2022-10-26,"Wholesale","phone","office",3,1527.74,"cheque","chicago","John"
843,2022-01-12,"Retail","tablet","office",2,1527.74,"transfer","new york","John"
844,2022-02-03,"Wholesale","keyboard","electronics",2,1527.74,"transfer","washington","John"
850,2023-12-29,"Retail","monitor","electronics",2,1527.74,"transfer","chicago","John"
853,2024-06-11,"Online","monitor","electronics",2,1527.74,"card","new york","Ali"
856,2022-07-18,"Retail","keyboard","electronics",2,1527.74,"transfer","washington","Ali"
858,2022-05-06,"Online","keyboard","electronics",3,1527.74,"card","chicago","Sara"
859,2023-03-04,"Wholesale","laptop","electronics",2,800.5,"cheque","new york","John"
860,2022-01-01,"Retail","laptop","office",2,1248.01,"card","new york","Ali"
862,2023-03-26,"Online","monitor","office",1,1527.74,"card","new york","Ali"
864,2023-07-27,"Online","mouse","electronics",3,1527.74,"card","washington","Fatima"
865,2023-02-25,"Online","keyboard","electronics",2,1527.74,"card","new york","Fatima"
866,2022-10-26,"Wholesale","laptop","office",3,381.3,"card","new york","Sara"
867,2023-12-25,"Retail","phone","office",3,1527.74,"cash","new york","Ali"
868,2024-06-14,"Online","keyboard","electronics",1,653.84,"cheque","new york","Sara"
869,2024-04-21,"Wholesale","mouse","electronics",2,1527.74,"cash","washington","Ali"
871,2024-03-19,"Retail","phone","office",1,1527.74,"card","washington","Fatima"
873,2023-10-22,"Online","keyboard","electronics",1,1527.74,"card","washington","Ali"
874,2023-08-14,"Online","laptop","electronics",2,2220.19,"cheque","new york","Sara"
875,2023-01-11,"Online","keyboard","electronics",3,2163.3,"card","chicago","John"
876,2023-06-04,"Wholesale","mouse","office",2,1527.74,"cheque","new york","John"
878,2024-01-31,"Retail","laptop","office",1,1527.74,"cash","new york","Ali"
879,2022-05-09,"Retail","laptop","electronics",3,1527.74,"card","washington","John"
881,2023-04-21,"Wholesale","mouse","electronics",2,1527.74,"card","chicago","Sara"
882,2023-06-30,"Online","phone","electronics",2,1527.74,"card","new york","John"
884,2023-06-13,"Online","phone","office",2,1527.74,"card","new york","Sara"
889,2024-03-31,"Retail","keyboard","electronics",1,1527.74,"card","new york","Fatima"
892,2024-05-12,"Online","tablet","office",3,1527.74,"cheque","new york","Sara"
893,2022-05-06,"Wholesale","laptop","electronics",3,1527.74,"card","new york","Fatima"
897,2023-02-22,"Wholesale","phone","electronics",2,1527.74,"cheque","new york","Ali"
898,2022-09-23,"Wholesale","phone","electronics",2,1527.74,"card","new york","Ali"
899,2023-05-27,"Online","laptop","office",2,1507.08,"card","chicago","Fatima"
901,2023-07-13,"Retail","monitor","office",2,1527.74,"transfer","washington","Sara"
902,2022-10-11,"Wholesale","phone","electronics",3,1527.74,"cheque","new york","Ali"
906,2022-10-03,"Online","keyboard","office",2,642.96,"cash","chicago","Sara"
907,2023-01-16,"Retail","keyboard","electronics",2,1527.74,"card","chicago","Fatima"
908,2023-12-28,"Online","keyboard","electronics",2,158.29,"cash","chicago","Fatima"
909,2022-08-12,"Online","mouse","electronics",1,1254.48,"cash","new york","Sara"
911,2022-07-15,"Online","mouse","office",2,1547.11,"cash","new york","John"
914,2023-12-01,"Wholesale","monitor","electronics",1,1991.98,"cheque","new york","John"
916,2022-12-31,"Retail","phone","electronics",1,2084.96,"card","new york","Fatima"
917,2023-02-06,"Wholesale","phone","electronics",1,1527.74,"card","chicago","John"
918,2023-02-17,"Retail","mouse","office",1,1527.74,"transfer","new york","John"
920,2022-07-03,"Retail","tablet","electronics",1,1527.74,"cheque","washington","John"
921,2023-05-29,"Retail","laptop","office",3,1527.74,"transfer","new york","Ali"
922,2024-06-15,"Online","mouse","electronics",2,1527.74,"cheque","chicago","Sara"
925,2022-05-01,"Wholesale","phone","office",2,1527.74,"card","new york","Fatima"
928,2022-10-14,"Online","monitor","electronics",2,1527.74,"card","chicago","Fatima"
932,2023-10-26,"Retail","keyboard","electronics",1,1086.94,"card","new york","Fatima"
935,2023-09-07,"Retail","laptop","office",1,1527.74,"card","chicago","Sara"
937,2024-01-28,"Wholesale","keyboard","electronics",1,1527.74,"card","new york","Sara"
940,2024-02-03,"Online","mouse","electronics",2,1527.74,"cash","new york","Ali"
942,2022-03-06,"Online","phone","electronics",3,1527.74,"card","chicago","Fatima"
943,2022-04-02,"Online","phone","electronics",2,113.05,"cheque","new york","John"
945,2023-05-19,"Wholesale","monitor","electronics",3,1527.74,"cheque","new york","Fatima"
946,2022-01-04,"Wholesale","laptop","office",1,1088.96,"transfer","new york","Ali"
947,2022-09-02,"Wholesale","keyboard","electronics",3,1527.74,"card","new york","Fatima"
949,2024-02-23,"Online","keyboard","electronics",3,2315.16,"transfer","new york","Ali"
950,2023-09-17,"Online","keyboard","office",3,1527.74,"cheque","new york","Sara"
952,2024-05-05,"Online","mouse","electronics",2,1527.74,"transfer","chicago","Ali"
953,2022-09-02,"Online","phone","electronics",2,1527.74,"transfer","chicago","John"
955,2023-10-31,"Online","keyboard","electronics",1,1527.74,"card","new york","John"
956,2024-06-07,"Online","monitor","office",1,1527.74,"card","chicago","Fatima"
957,2022-11-15,"Online","tablet","electronics",2,1527.74,"card","chicago","Ali"
958,2022-10-01,"Retail","laptop","electronics",2,1527.74,"card","chicago","John"
959,2023-09-11,"Wholesale","laptop","office",3,1465.44,"cash","new york","Ali"
960,2022-01-17,"Wholesale","laptop","electronics",1,406.72,"cheque","chicago","Sara"
962,2023-04-05,"Wholesale","phone","electronics",2,335.58,"transfer","washington","Ali"
963,2023-01-03,"Online","phone","electronics",2,1527.74,"card","new york","Sara"
966,2024-04-17,"Wholesale","phone","electronics",1,1852.82,"card","chicago","John"
967,2023-09-19,"Online","laptop","electronics",1,1527.74,"card","new york","Ali"
968,2022-05-31,"Online","mouse","electronics",2,2207.21,"cash","new york","Sara"
969,2022-04-14,"Retail","tablet","office",1,1527.74,"card","new york","Sara"
970,2023-01-31,"Online","keyboard","electronics",2,635.13,"transfer","new york","Sara"
972,2023-09-08,"Wholesale","phone","office",2,2419.4,"cheque","new york","Sara"
973,2024-01-29,"Wholesale","mouse","office",2,1527.74,"cheque","chicago","Sara"
975,2023-04-04,"Wholesale","mouse","electronics",3,1527.74,"cash","washington","Fatima"
976,2023-07-03,"Retail","tablet","electronics",2,793.65,"transfer","chicago","Fatima"
979,2022-05-29,"Wholesale","tablet","electronics",1,1527.74,"cheque","chicago","Ali"
980,2023-09-11,"Retail","monitor","office",1,1527.74,"transfer","new york","Ali"
981,2024-06-14,"Wholesale","keyboard","electronics",2,1527.74,"card","new york","Ali"
984,2022-08-28,"Retail","mouse","office",1,1932.85,"card","new york","Sara"
986,2022-03-07,"Retail","monitor","electronics",2,46.97,"cheque","new york","Ali"
987,2022-12-22,"Retail","phone","electronics",2,1527.74,"cheque","new york","John"
988,2024-05-02,"Wholesale","laptop","electronics",2,1527.74,"cash","new york","John"
990,2022-01-10,"Online","tablet","electronics",3,960.3,"cheque","chicago","Sara"
991,2022-08-31,"Online","mouse","electronics",3,1527.74,"cheque","new york","Ali"
992,2022-10-06,"Retail","tablet","electronics",2,1527.74,"card","new york","John"
995,2023-04-09,"Wholesale","laptop","electronics",2,1527.74,"card","chicago","Fatima"
996,2023-01-09,"Wholesale","monitor","electronics",2,1527.74,"transfer","new york","Sara"
997,2023-04-04,"Online","keyboard","electronics",3,1527.74,"card","new york","Fatima"
998,2022-01-22,"Wholesale","phone","office",2,186.93,"card","new york","John"
999,2024-01-22,"Wholesale","keyboard","office",1,1527.74,"card","washington","Sara"
1000,2022-09-15,"Wholesale","tablet","office",2,66.03,"card","new york","Ali"
1001,2023-09-24,"Retail","laptop","office",2,106.17,"cash","chicago","Fatima"
1004,2023-02-04,"Retail","monitor","electronics",2,1640.83,"card","new york","Fatima"
1006,2022-11-18,"Online","phone","electronics",1,1387.75,"card","new york","Ali"
1007,2022-10-18,"Retail","laptop","electronics",1,1527.74,"cash","chicago","Fatima"
1009,2023-07-01,"Retail","monitor","electronics",3,1527.74,"cheque","chicago","Fatima"
1010,2022-01-27,"Retail","monitor","electronics",2,1527.74,"cash","washington","Sara"
1011,2022-02-14,"Wholesale","phone","office",2,2347.57,"card","new york","Sara"
1012,2024-04-03,"Online","phone","electronics",2,852.28,"card","new york","Ali"
1014,2022-06-02,"Online","mouse","office",2,989.37,"cheque","new york","Ali"
1015,2022-04-24,"Wholesale","keyboard","electronics",2,1527.74,"card","new york","Fatima"
1017,2023-12-07,"Retail","tablet","electronics",2,1527.74,"transfer","chicago","Ali"
1018,2023-07-31,"Wholesale","phone","office",1,1527.74,"transfer","chicago","John"
1021,2023-05-03,"Online","mouse","electronics",2,1527.74,"cash","chicago","Fatima"
1022,2023-02-03,"Online","tablet","electronics",2,1527.74,"card","washington","Sara"
1023,2022-04-14,"Retail","mouse","office",2,116.84,"transfer","chicago","Fatima"
1024,2022-10-21,"Online","keyboard","electronics",2,232.84,"card","new york","Fatima"
1028,2022-07-08,"Retail","phone","office",2,1527.74,"card","new york","Ali"
1030,2024-03-09,"Retail","monitor","office",1,1527.74,"cash","washington","Ali"
1031,2024-01-04,"Online","monitor","office",1,1527.74,"card","new york","Fatima"
1033,2023-12-17,"Wholesale","monitor","office",3,1527.74,"transfer","new york","John"
1034,2024-02-07,"Online","laptop","office",1,1527.74,"cash","chicago","Sara"
1035,2023-07-11,"Online","monitor","office",1,1527.74,"card","new york","Ali"
1036,2022-02-21,"Online","tablet","electronics",2,1527.74,"card","chicago","Sara"
1037,2024-04-14,"Online","monitor","electronics",2,1527.74,"cheque","washington","Ali"
1039,2023-02-27,"Retail","monitor","office",1,1527.74,"card","new york","John"
1041,2023-12-19,"Retail","laptop","office",2,1527.74,"card","chicago","Fatima"
1042,2022-06-22,"Online","keyboard","electronics",1,1527.74,"card","chicago","Sara"
1043,2024-04-02,"Retail","tablet","electronics",3,608.88,"cash","washington","John"
1044,2022-12-20,"Retail","mouse","electronics",2,1527.74,"card","chicago","Fatima"
1050,2022-04-07,"Online","keyboard","electronics",2,1527.74,"cheque","new york","John"
1052,2022-09-12,"Wholesale","monitor","electronics",2,1527.74,"cash","chicago","John"
1056,2023-07-09,"Retail","monitor","electronics",1,1527.74,"transfer","washington","Sara"
1057,2024-04-15,"Retail","keyboard","electronics",2,1527.74,"card","chicago","Fatima"
1058,2024-06-14,"Wholesale","tablet","office",2,1527.74,"card","new york","Fatima"
1060,2022-08-17,"Retail","tablet","office",2,1527.74,"cheque","chicago","John"
1063,2022-04-23,"Online","phone","office",2,2692.74,"card","chicago","Ali"
1065,2023-07-21,"Online","laptop","office",3,1117.19,"card","chicago","Ali"
1067,2023-08-09,"Retail","phone","office",2,1432.38,"card","new york","John"
1068,2023-02-27,"Online","tablet","electronics",1,2112.22,"transfer","chicago","John"
1070,2023-01-03,"Retail","laptop","electronics",1,1527.74,"card","washington","Fatima"
1075,2023-07-30,"Wholesale","mouse","electronics",1,1527.74,"card","new york","Ali"
1076,2023-04-19,"Wholesale","phone","electronics",3,1821.71,"cheque","washington","Fatima"
1077,2024-05-14,"Retail","laptop","office",2,2327.67,"cheque","chicago","Fatima"
1078,2024-03-02,"Retail","mouse","office",3,343.98,"cash","new york","John"
1080,2024-04-25,"Online","laptop","electronics",3,1527.74,"card","chicago","Sara"
1081,2023-07-01,"Retail","laptop","electronics",1,1527.74,"card","washington","Fatima"
1083,2023-10-15,"Retail","tablet","office",3,2569.81,"card","chicago","Sara"
1084,2022-04-10,"Online","keyboard","electronics",2,1527.74,"card","chicago","Fatima"
1085,2023-03-19,"Wholesale","keyboard","office",2,1527.74,"card","new york","Ali"
1088,2023-07-12,"Online","laptop","office",1,2994.7,"card","chicago","Ali"
1090,2024-03-18,"Wholesale","tablet","office",2,1527.74,"cheque","chicago","Ali"
1091,2022-11-10,"Online","tablet","electronics",3,2619.76,"cheque","chicago","John"
1093,2023-02-02,"Wholesale","monitor","office",3,614.88,"cash","chicago","Ali"
1096,2022-04-17,"Wholesale","mouse","electronics",2,1527.74,"transfer","washington","John"
1097,2022-08-23,"Wholesale","tablet","office",1,1527.74,"card","chicago","Fatima"
1098,2024-01-16,"Online","mouse","electronics",2,1527.74,"cheque","new york","Sara"
1100,2022-08-04,"Wholesale","monitor","electronics",2,1506.9,"transfer","chicago","Ali"
1101,2024-04-29,"Online","phone","electronics",1,1527.74,"transfer","new york","Fatima"
1102,2024-02-10,"Wholesale","monitor","office",2,1527.74,"cash","new york","Ali"
1103,2023-05-15,"Wholesale","mouse","electronics",2,85.42,"cheque","chicago","John"
1105,2023-11-13,"Online","mouse","office",2,1527.74,"cash","new york","John"
1107,2024-03-14,"Wholesale","phone","electronics",3,1527.74,"cheque","new york","Ali"
1108,2023-03-20,"Retail","mouse","electronics",3,1527.74,"transfer","new york","John"
1109,2023-10-22,"Retail","laptop","office",2,1527.74,"card","chicago","Ali"
1110,2023-12-23,"Online","laptop","office",3,1335.66,"cheque","new york","Ali"
1113,2022-02-28,"Retail","phone","electronics",2,1527.74,"card","new york","John"
1114,2023-05-20,"Online","tablet","office",1,1527.74,"cash","new york","Sara"
1116,2022-03-08,"Wholesale","mouse","electronics",3,1978.95,"card","chicago","Ali"
1119,2023-11-24,"Retail","phone","electronics",1,1527.74,"card","new york","Fatima"
1120,2023-05-28,"Retail","phone","electronics",2,1527.74,"card","chicago","Ali"
1121,2022-06-02,"Wholesale","mouse","office",3,1527.74,"cheque","chicago","John"
1123,2022-11-08,"Wholesale","mouse","electronics",2,1527.74,"cash","new york","Fatima"
1124,2023-12-28,"Retail","tablet","office",1,1527.74,"card","chicago","Ali"
1127,2023-10-03,"Online","mouse","office",2,1527.74,"transfer","new york","John"
1128,2022-12-09,"Online","tablet","electronics",3,1478.72,"transfer","chicago","Sara"
1129,2022-10-21,"Retail","tablet","office",2,1527.74,"transfer","chicago","Ali"
1130,2023-01-31,"Online","phone","electronics",3,1527.74,"card","chicago","Sara"
1131,2023-05-04,"Retail","keyboard","electronics",2,1527.74,"cheque","chicago","Sara"
1136,2024-02-21,"Retail","keyboard","electronics",3,1527.74,"card","chicago","Fatima"
1137,2023-09-30,"Wholesale","mouse","electronics",3,1056.92,"cash","new york","Ali"
1141,2023-04-29,"Wholesale","monitor","electronics",2,1527.74,"card","chicago","Fatima"
1142,2023-09-27,"Online","keyboard","office",2,1527.74,"card","new york","John"
1145,2022-12-24,"Online","monitor","office",2,782.52,"cheque","new york","Sara"
1146,2024-02-27,"Wholesale","tablet","electronics",3,1527.74,"card","chicago","Fatima"
1147,2022-12-22,"Wholesale","tablet","office",3,1527.74,"card","new york","John"
